Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
719,"Application_1135612114",1,Yes,"7.00","16.00","1,058.00","0.92","0.87","0.94","47.00","1,247.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[M-REAL]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[M-REAL]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[M-REAL]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]A-Denied|[L/M]O-Refused|[M-INVI]Inv24|[M-INVI]Inv29|[L]W-Call-incomplete-files-ate-abort|[L/M]end
720,"Application_400033749",1,Yes,"10.00","27.00","1,648.00","0.98","0.83","0.83","53.00","1,788.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
721,"Application_942304082",1,Yes,"5.00","17.00","906.00","0.98","0.92","0.93","54.00","1,173.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[M-REAL]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L]O-Returned|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
722,"Application_1148233536",1,Yes,"7.00","20.00","1,234.00","0.96","0.87","0.90","48.00","1,381.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L]O-Returned|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[M-REAL]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L]W-Call-incomplete-files-resume|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
723,"Application_570165308",1,Yes,"14.00","78.00","1,934.00","0.95","0.77","0.78","54.00","2,080.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L]O-Returned|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L]O-Create-Offer|[L]O-Created|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
724,"Application_1674908659",1,Yes,"4.00","34.00","906.00","0.98","0.93","0.94","50.00","1,121.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L]O-Returned|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
725,"Application_1007846031",1,Yes,"10.00","55.00","1,347.00","0.95","0.82","0.84","50.00","1,547.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L]O-Create-Offer|[L]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L]O-Sent-mail-and-online|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
726,"Application_152108853",1,Yes,"13.00","70.00","1,820.00","0.95","0.77","0.78","51.00","1,977.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L]O-Returned|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L]O-Create-Offer|[L]O-Created|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
727,"Application_1325830550",1,Yes,"7.00","54.00","1,250.00","1.00","0.88","0.86","51.00","1,453.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L]O-Create-Offer|[L]O-Created|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
728,"Application_1607821509",1,Yes,"7.00","28.00","1,174.00","0.96","0.88","0.91","53.00","1,393.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv20|[L]O-Returned|[L/M]W-Validate-application-complete|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
729,"Application_1600471037",1,Yes,"8.00","27.00","1,325.00","1.00","0.86","0.84","51.00","1,531.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]A-Concept|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L]O-Create-Offer|[L]O-Created|[L]O-Sent-mail-and-online|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv25|[L/M]W-Call-incomplete-files-schedule|[L/M]W-Call-incomplete-files-start|[L/M]A-Incomplete|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[L/M]W-Call-incomplete-files-resume|[L/M]W-Call-incomplete-files-suspend|[M-INVI]Inv26|[L/M]W-Call-incomplete-files-ate-abort|[M-INVI]Inv28|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
