Result of replaying ffa3e937-3787-434c-bf4a-424aa7b172c4 [Reduced] [Reduced] on Log (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
36,"174752|174779|175485|176021|176822|179504|181297|186238|191479|191788|195979|196144|196533|196759",14,Yes,"4.00","2.00","266.00","0.91","0.76","0.77","13.00","364.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
37,"173790|173913|174635|179935|181517|183853|185159|185234|190011|191076|195545|195917|196900",13,Yes,"3.00","3.00","332.00","0.87","0.83","0.93","14.00","504.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L]A-APPROVED|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
38,"175600|177725|180589|182290|182335|185165|188029|192894|193903|195154|195899|196171",12,Yes,"2.00","2.00","190.00","0.94","0.90","0.94","16.00","342.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
39,"176122|176206|181381|184291|184733|186712|188548|192070|192310|193032|195338|195485",12,Yes,"2.00","1.00","163.00","0.92","0.88","0.92","12.00","281.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
40,"174090|175120|177161|179516|182545|183603|192963|193702|194871|196186|196924",11,Yes,"2.00","1.00","211.00","0.94","0.90","0.94","16.00","387.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
41,"173847|174394|178314|178503|180469|180583|181004|185006|185560|190372|195881",11,Yes,"1.00","1.00","81.00","0.92","0.93","1.00","11.00","175.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
42,"174878|174911|175834|176069|176413|182101|182879|184637|185506|192232|196009",11,Yes,"5.00","2.00","329.00","0.91","0.72","0.71","14.00","425.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
43,"175401|181972|185425|188305|188308|189091|189697|193285|194496|195857",10,Yes,"2.00","2.00","230.00","0.94","0.90","0.94","16.00","410.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
44,"174505|177320|178386|179023|180574|181258|181993|185473|185665|196458",10,Yes,"3.00","3.00","310.00","0.86","0.82","0.92","13.00","461.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L]A-APPROVED|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
45,"175991|176224|178224|182326|182653|184409|186938|188449|189583|194746",10,Yes,"1.00","1.00","91.00","0.93","0.94","1.00","13.00","199.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
46,"178365|179977|180971|181094|183585|184679|185458|187960|189232|189931",10,Yes,"2.00","1.00","151.00","0.91","0.87","0.91","11.00","254.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
47,"174198|185846|186535|186896|187532|191746|193620|193864|196620|196880",10,Yes,"2.00","1.00","160.00","0.90","0.86","0.90","10.00","256.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
48,"174985|180859|183292|185309|185728|186682|188947|190833|192906|194517",10,Yes,"3.00","2.00","222.00","0.92","0.82","0.85","13.00","310.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
49,"175198|175750|177444|179002|181124|181835|184234|186062|187672|191947",10,Yes,"2.00","1.00","146.00","0.90","0.86","0.90","10.00","246.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-DECLINED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
50,"174288|179564|182275|182578|186905|188551|188720|189142|189853|193056",10,Yes,"3.00","2.00","123.00","1.00","0.73","0.57","7.00","180.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-CANCELLED|[L]W-Completerenaanvraag|[L/M]end
51,"174150|175675|177233|178239|178745|179281|179396|184487|190111",9,Yes,"2.00","8.00","278.00","0.95","0.92","0.95","20.00","518.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
52,"176278|180262|185246|185315|185428|187888|188521|190405|196708",9,Yes,"3.00","1.00","240.00","0.93","0.84","0.87","15.00","364.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
53,"174991|176780|177794|179879|182644|187511|194574|195208|196831",9,Yes,"2.00","1.00","139.00","0.90","0.86","0.90","10.00","225.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
54,"176789|179703|181766|182969|185048|189865|190534|191806|195911",9,Yes,"3.00","1.00","216.00","0.92","0.82","0.85","13.00","309.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
55,"173712|174138|182161|185930|188170|188326|193252|196428|196485",9,Yes,"2.00","1.00","151.00","0.89","0.85","0.89","9.00","239.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
56,"173745|176045|177543|178266|179667|183037|184126|189559|193629",9,Yes,"2.00","8.00","152.00","0.91","0.87","0.91","11.00","240.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
57,"176578|178191|179390|180484|180688|183519|188762|191208|191353",9,Yes,"2.00","2.00","175.00","1.00","0.85","0.78","9.00","276.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]W-Completerenaanvraag|[L/M]A-DECLINED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]W-Completerenaanvraag|[L/M]end
58,"178212|178407|180253|187789|192629|193023|195476|196159",8,Yes,"2.00","2.00","259.00","0.95","0.92","0.95","20.00","495.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
59,"179522|181405|183289|183979|184625|184757|188491|192467",8,Yes,"3.00","1.00","284.00","0.94","0.87","0.89","19.00","470.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
60,"174881|177728|178849|179944|184394|190258|193536|194191",8,Yes,"2.00","1.00","212.00","0.94","0.91","0.94","18.00","396.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
61,"179432|180499|181547|184012|187055|187409|187828|196111",8,Yes,"2.00","2.00","213.00","0.93","0.89","0.93","14.00","377.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-DECLINED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
62,"173868|175494|178536|179772|185984|186241|187010|193297",8,Yes,"2.00","7.00","157.00","0.93","0.89","0.93","15.00","285.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
63,"175174|183745|185204|188200|189340|194070|196314|196335",8,Yes,"2.00","2.00","201.00","0.92","0.88","0.92","13.00","350.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-DECLINED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
64,"176572|182194|183688|184697|185369|185749|187154|192638",8,Yes,"2.00","2.00","175.00","0.92","0.88","0.92","13.00","308.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
65,"174620|176978|179194|187352|190827|192578|193309|193870",8,Yes,"3.00","1.00","274.00","0.93","0.84","0.87","15.00","423.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
66,"174773|176437|183342|185306|188008|191097|192969|194227",8,Yes,"4.00","2.00","319.00","0.92","0.79","0.80","15.00","441.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
67,"175162|176185|181814|184676|185105|185379|185629|188605",8,Yes,"2.00","1.00","142.00","0.92","0.88","0.92","12.00","249.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
68,"175341|181760|182635|189178|189229|190606|195624|196530",8,Yes,"2.00","1.00","151.00","0.91","0.87","0.91","11.00","252.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[M-REAL]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
69,"174686|175546|175567|183241|183274|193387|193828|196461",8,Yes,"4.00","2.00","295.00","0.92","0.78","0.79","14.00","402.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
